,Year,Country name,Region,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth
931,2016,Romania,Central and Eastern Europe,5.968870639801025,9.98371696472168,0.8092291951179504,66.59999847412111
932,2017,Romania,Central and Eastern Europe,6.08990478515625,10.056775093078613,0.8112401366233826,66.90000152587889
933,2018,Romania,Central and Eastern Europe,6.15087890625,10.112092971801758,0.8179304599761963,67.19999694824219
937,2011,Serbia,Central and Eastern Europe,4.815186500549316,9.470233917236328,0.7732106447219849,66.36000061035156
938,2012,Serbia,Central and Eastern Europe,5.154521942138672,9.464881896972656,0.8194304108619691,66.51999664306639
939,2013,Serbia,Central and Eastern Europe,5.1018404960632315,9.495140075683594,0.828068733215332,66.68000030517578
940,2014,Serbia,Central and Eastern Europe,5.1127285957336435,9.481352806091307,0.7827087044715881,66.83999633789061
942,2016,Serbia,Central and Eastern Europe,5.75275468826294,9.5266752243042,0.8948949575424194,67.40000152587889
943,2017,Serbia,Central and Eastern Europe,5.122031211853027,9.550297737121582,0.8837704062461853,67.80000305175781
944,2018,Serbia,Central and Eastern Europe,5.936493396759032,9.584803581237793,0.8529453277587891,68.19999694824219
948,2011,Portugal,Western Europe,5.2199978828430185,10.19541835784912,0.8559606671333313,71.0
949,2012,Portugal,Western Europe,4.993962287902832,10.15835666656494,0.8660386204719543,71.19999694824219
950,2013,Portugal,Western Europe,5.1576881408691415,10.15247917175293,0.8671808242797852,71.4000015258789
951,2014,Portugal,Western Europe,5.126911640167236,10.166763305664062,0.8618294596672058,71.5999984741211
953,2016,Portugal,Western Europe,5.446637153625488,10.208179473876953,0.9046353697776794,72.0
954,2017,Portugal,Western Europe,5.711499214172362,10.237703323364258,0.8999848365783691,72.19999694824219
955,2018,Portugal,Western Europe,5.919822692871094,10.262012481689453,0.8871132731437683,72.4000015258789
960,2011,Latvia,Central and Eastern Europe,4.966811656951903,9.892091751098633,0.8360424637794495,64.86000061035156
961,2012,Latvia,Central and Eastern Europe,5.125025272369385,9.944048881530762,0.851195216178894,65.12000274658203
962,2013,Latvia,Central and Eastern Europe,5.069770336151123,9.978767395019533,0.8340225815773009,65.37999725341797
963,2014,Latvia,Central and Eastern Europe,5.72911548614502,10.006596565246582,0.8812555074691772,65.63999938964844
965,2016,Latvia,Central and Eastern Europe,5.940446376800537,10.075054168701172,0.9170739650726318,66.19999694824219
966,2017,Latvia,Central and Eastern Europe,5.9778175354003915,10.12918186187744,0.8950987458229065,66.5
967,2018,Latvia,Central and Eastern Europe,5.901154041290282,10.184117317199707,0.9132763147354126,66.80000305175781
973,2011,Philippines,Southeastern Asia,4.993956565856934,8.649484634399414,0.7887632846832275,60.79999923706055
974,2012,Philippines,Southeastern Asia,5.001965045928955,8.697647094726562,0.8129217028617859,61.0
975,2013,Philippines,Southeastern Asia,4.9769253730773935,8.749375343322754,0.8464131355285645,61.20000076293945
976,2014,Philippines,Southeastern Asia,5.312550067901611,8.792685508728027,0.8133001923561096,61.4000015258789
978,2016,Philippines,Southeastern Asia,5.430832862854004,8.88643741607666,0.8212987184524536,61.70000076293945
979,2017,Philippines,Southeastern Asia,5.5942702293396,8.935796737670898,0.851028561592102,61.79999923706055
980,2018,Philippines,Southeastern Asia,5.8691725730896,8.985702514648438,0.8458032608032227,61.9000015258789
983,2011,Somaliland region,Sub-Saharan Africa,4.930571556091309,,0.7879616618156433,
984,2012,Somaliland region,Sub-Saharan Africa,5.057314395904541,,0.786291241645813,
986,2011,Morocco,Middle East and Northern Africa,5.084972858428955,8.808130264282227,0.8333852887153625,63.79999923706055
987,2012,Morocco,Middle East and Northern Africa,4.969656467437744,8.823402404785156,0.6758249402046204,64.09999847412111
988,2013,Morocco,Middle East and Northern Africa,5.142160415649414,8.853084564208984,0.5971657037734985,64.40000152587889
990,2016,Morocco,Middle East and Northern Africa,5.386307239532472,8.893697738647461,0.6554093360900879,65.30000305175781
991,2017,Morocco,Middle East and Northern Africa,5.312482833862305,8.920658111572266,0.6411930918693542,65.59999847412111
992,2018,Morocco,Middle East and Northern Africa,4.896791934967041,8.937397956848145,0.553759753704071,65.90000152587889
996,2011,Macedonia,Central and Eastern Europe,4.89818000793457,9.359781265258787,0.7843000888824463,66.58000183105469
997,2012,Macedonia,Central and Eastern Europe,4.639647483825684,9.354412078857422,0.7983050346374512,66.66000366210939
998,2013,Macedonia,Central and Eastern Europe,5.186190605163574,9.382424354553224,0.8322537541389465,66.73999786376953
999,2014,Macedonia,Central and Eastern Europe,5.203825950622559,9.417231559753418,0.7929981350898743,66.81999969482422
1001,2016,Macedonia,Central and Eastern Europe,5.345746040344238,9.481959342956543,0.8712122440338135,67.09999847412111
1002,2017,Macedonia,Central and Eastern Europe,5.233866691589356,9.481223106384276,0.7999551296234131,67.30000305175781
1003,2018,Macedonia,Central and Eastern Europe,5.239834785461426,9.503044128417967,0.8489151597023009,67.5
1007,2011,Mozambique,Sub-Saharan Africa,4.97111177444458,6.861501216888428,0.8176245689392091,48.31999969482422
1009,2017,Mozambique,Sub-Saharan Africa,4.279863357543944,7.035358905792236,0.6784636974334717,53.20000076293945
1010,2018,Mozambique,Sub-Saharan Africa,4.6537137031555185,7.039377689361572,0.7384804487228394,54.20000076293945
1014,2011,Albania,Central and Eastern Europe,5.867421627044678,9.23090362548828,0.7594338059425354,66.68000030517578
1015,2012,Albania,Central and Eastern Europe,5.510124206542969,9.246655464172363,0.7845017910003662,66.95999908447266
1016,2013,Albania,Central and Eastern Europe,4.550647735595703,9.258444786071776,0.7594767212867737,67.23999786376953
1017,2014,Albania,Central and Eastern Europe,4.81376314163208,9.278103828430176,0.6255869269371033,67.51999664306639
1019,2016,Albania,Central and Eastern Europe,4.511100769042969,9.337532043457033,0.6384114623069763,68.09999847412111
1020,2017,Albania,Central and Eastern Europe,4.639548301696777,9.376145362854004,0.6376982927322388,68.40000152587889
1021,2018,Albania,Central and Eastern Europe,5.0044026374816895,9.412399291992188,0.6835916638374329,68.69999694824219
1025,2011,Bosnia and Herzegovina,Central and Eastern Europe,4.994670867919922,9.20045280456543,0.7252428531646729,66.73999786376953
1026,2012,Bosnia and Herzegovina,Central and Eastern Europe,4.773144721984863,9.203286170959473,0.7788598537445068,66.77999877929689
1027,2013,Bosnia and Herzegovina,Central and Eastern Europe,5.123664379119873,9.238420486450195,0.7668277621269226,66.81999969482422
1028,2014,Bosnia and Herzegovina,Central and Eastern Europe,5.2489542961120605,9.260727882385254,0.7876517176628113,66.86000061035156
1030,2016,Bosnia and Herzegovina,Central and Eastern Europe,5.180865287780762,9.335877418518066,0.8077051043510437,67.19999694824219
1031,2017,Bosnia and Herzegovina,Central and Eastern Europe,5.089902400970459,9.368531227111816,0.7752952575683594,67.5
1032,2018,Bosnia and Herzegovina,Central and Eastern Europe,5.887401103973389,9.40272617340088,0.8358895778656006,67.80000305175781
1033,2011,Lesotho,Sub-Saharan Africa,4.897514820098877,7.824051856994629,0.8240853548049927,45.7400016784668
1034,2016,Lesotho,Sub-Saharan Africa,3.808204889297485,7.914381980895996,0.7980592846870422,46.599998474121094
1035,2017,Lesotho,Sub-Saharan Africa,3.795300722122192,7.9554786682128915,0.7685516476631165,47.29999923706055
1041,2011,Dominican Republic,Latin America and Caribbean,5.396535396575928,9.335522651672363,0.872086226940155,64.01999664306639
1042,2012,Dominican Republic,Latin America and Caribbean,4.7533111572265625,9.34966278076172,0.8791581988334656,64.23999786376953
1043,2013,Dominican Republic,Latin America and Caribbean,5.015515327453613,9.384899139404297,0.8784491419792175,64.45999908447266
1044,2014,Dominican Republic,Latin America and Caribbean,5.387331962585449,9.44644260406494,0.8905880451202393,64.68000030517578
1046,2016,Dominican Republic,Latin America and Caribbean,5.238698482513428,9.555362701416016,0.8947534561157227,65.19999694824219
1047,2017,Dominican Republic,Latin America and Caribbean,5.605202674865723,9.58883571624756,0.8943681120872498,65.5
1048,2018,Dominican Republic,Latin America and Caribbean,5.433215618133545,9.626997947692873,0.8619863390922546,65.80000305175781
1052,2011,Laos,Southeastern Asia,4.703749656677246,8.410755157470701,0.6908777952194214,56.29999923706055
1053,2012,Laos,Southeastern Asia,4.876084804534912,8.475143432617188,0.6926279067993164,56.599998474121094
1054,2017,Laos,Southeastern Asia,4.623140811920166,8.763640403747559,0.7073357701301575,58.29999923706055
1055,2018,Laos,Southeastern Asia,4.8594021797180185,8.813603401184082,0.7047381401062012,58.70000076293945
1059,2011,Mongolia,Eastern Asia,5.031173706054688,9.091724395751953,0.947885274887085,60.5
1060,2012,Mongolia,Eastern Asia,4.88515043258667,9.18899631500244,0.9185160994529724,60.79999923706055
1061,2013,Mongolia,Eastern Asia,4.912928104400635,9.279871940612793,0.9347415566444396,61.099998474121094
1062,2014,Mongolia,Eastern Asia,4.824834823608398,9.336853981018066,0.9434366822242736,61.4000015258789
1064,2016,Mongolia,Eastern Asia,5.056999683380127,9.337942123413086,0.9474893808364868,61.9000015258789
1065,2017,Mongolia,Eastern Asia,5.333850383758545,9.379310607910156,0.9242507815361024,62.099998474121094
1066,2018,Mongolia,Eastern Asia,5.464622974395752,9.41570281982422,0.9415141344070436,62.29999923706055
1067,2011,Swaziland,Sub-Saharan Africa,4.867091178894043,8.898911476135254,0.8371497392654419,
1068,2018,Swaziland,Sub-Saharan Africa,4.211565017700194,8.946770668029785,0.7792697548866272,
1073,2011,Greece,Western Europe,5.372039794921875,10.171272277832033,0.8515549898147583,71.55999755859375
1074,2012,Greece,Western Europe,5.096354007720947,10.100872993469238,0.8121411204338074,71.62000274658203
1075,2013,Greece,Western Europe,4.720251083374023,10.075173377990724,0.6866500377655029,71.68000030517578
1076,2014,Greece,Western Europe,4.756237030029297,10.089204788208008,0.8323332071304321,71.73999786376953
1078,2016,Greece,Western Europe,5.302619457244873,10.094593048095703,0.8026058673858643,72.0
1079,2017,Greece,Western Europe,5.1482415199279785,10.10945987701416,0.7528995275497437,72.19999694824219
1080,2018,Greece,Western Europe,5.409289360046387,10.132058143615724,0.7935007810592651,72.4000015258789
1086,2011,Lebanon,Middle East and Northern Africa,5.1875715255737305,9.66101360321045,0.7329146265983582,65.27999877929689
1087,2012,Lebanon,Middle East and Northern Africa,4.5725669860839835,9.619617462158203,0.7126114964485168,65.36000061035156
1088,2013,Lebanon,Middle East and Northern Africa,4.983288764953613,9.575028419494627,0.7082280516624451,65.44000244140625
1089,2014,Lebanon,Middle East and Northern Africa,5.233025550842285,9.53469467163086,0.7587194442749023,65.51999664306639
1091,2016,Lebanon,Middle East and Northern Africa,5.270723819732666,9.493102073669434,0.8278859257698059,66.09999847412111
1092,2017,Lebanon,Middle East and Northern Africa,5.153989791870117,9.50058650970459,0.7765830159187317,66.59999847412111
1093,2018,Lebanon,Middle East and Northern Africa,5.167186737060547,9.50795841217041,0.8293806314468384,67.09999847412111
1098,2011,Hungary,Central and Eastern Europe,4.9176025390625,10.036321640014648,0.8936622142791748,65.76000213623047
1099,2012,Hungary,Central and Eastern Europe,4.683358192443848,10.024911880493164,0.9061139822006226,65.91999816894531
1100,2013,Hungary,Central and Eastern Europe,4.914466857910156,10.048410415649414,0.8773183226585388,66.08000183105469
1101,2014,Hungary,Central and Eastern Europe,5.180563449859619,10.09251308441162,0.8447352647781372,66.23999786376953
1103,2016,Hungary,Central and Eastern Europe,5.448901653289795,10.152850151062012,0.8995115756988525,66.80000305175781
1104,2017,Hungary,Central and Eastern Europe,6.0650386810302725,10.195319175720217,0.8767475485801697,67.19999694824219
1110,2011,Honduras,Latin America and Caribbean,4.961031436920166,8.305502891540527,0.7657018303871155,65.72000122070311
1111,2012,Honduras,Latin America and Caribbean,4.602218151092528,8.327683448791504,0.7791948914527893,65.94000244140625
1112,2013,Honduras,Latin America and Caribbean,4.713358402252197,8.33748722076416,0.7919602394104004,66.16000366210939
1113,2014,Honduras,Latin America and Caribbean,5.055726051330566,8.35027027130127,0.7902145385742188,66.37999725341797
1115,2016,Honduras,Latin America and Caribbean,5.6481547355651855,8.390897750854492,0.7739099860191345,66.80000305175781
1116,2017,Honduras,Latin America and Caribbean,6.019985675811768,8.421077728271483,0.8433549404144287,67.0
1117,2018,Honduras,Latin America and Caribbean,5.908423900604247,8.439203262329103,0.8270670175552368,67.19999694824219
1123,2011,Tajikistan,Central and Eastern Europe,4.26267147064209,7.701540946960449,0.7507383823394775,62.56000137329102
1124,2012,Tajikistan,Central and Eastern Europe,4.49657154083252,7.751204013824463,0.7285909056663513,62.72000122070313
1125,2013,Tajikistan,Central and Eastern Europe,4.966521263122559,7.7999939918518075,0.7006428241729736,62.88000106811523
1126,2014,Tajikistan,Central and Eastern Europe,4.896157741546631,7.842475414276122,0.8098262548446655,63.040000915527344
1128,2016,Tajikistan,Central and Eastern Europe,5.1037211418151855,7.923922061920166,0.8566569685935974,63.5
1129,2017,Tajikistan,Central and Eastern Europe,5.8292341232299805,7.971400737762451,0.6626933217048645,63.79999923706055
1132,2011,Tunisia,Middle East and Northern Africa,4.876482009887695,9.222335815429688,0.7148914337158203,65.27999877929689
1133,2012,Tunisia,Middle East and Northern Africa,4.463531017303467,9.249967575073242,0.6144227981567383,65.45999908447266
1134,2013,Tunisia,Middle East and Northern Africa,5.245604991912842,9.266637802124023,0.6479674577713013,65.63999938964844
1135,2014,Tunisia,Middle East and Northern Africa,4.763594627380371,9.2842435836792,0.6802605986595154,65.81999969482422
1137,2016,Tunisia,Middle East and Northern Africa,4.521453380584717,9.283731460571287,0.7018221020698547,66.30000305175781
1138,2017,Tunisia,Middle East and Northern Africa,4.124342918395996,9.291855812072754,0.7173815965652466,66.59999847412111
1139,2018,Tunisia,Middle East and Northern Africa,4.7411322593688965,9.304473876953123,0.7329535484313965,66.90000152587889
1145,2011,Palestinian Territories,Middle East and Northern Africa,4.751219749450684,8.379387855529785,0.7508322596549988,
1146,2012,Palestinian Territories,Middle East and Northern Africa,4.646608352661133,8.485044479370117,0.7821691036224365,
1147,2013,Palestinian Territories,Middle East and Northern Africa,4.8440279960632315,8.411455154418945,0.760899543762207,
1148,2014,Palestinian Territories,Middle East and Northern Africa,4.721938133239746,8.370901107788086,0.7750867009162903,
1150,2016,Palestinian Territories,Middle East and Northern Africa,4.906618118286133,8.461804389953612,0.8177709579467773,
1151,2017,Palestinian Territories,Middle East and Northern Africa,4.6281328201293945,,0.8243451118469238,
1152,2018,Palestinian Territories,Middle East and Northern Africa,4.553921699523926,,0.8194792866706848,
1158,2011,Bangladesh,Southern Asia,4.985649108886719,7.851992130279541,0.6064590215682983,61.11999893188477
1159,2012,Bangladesh,Southern Asia,4.724443912506104,7.903443813323975,0.5817652940750122,61.540000915527344
1160,2013,Bangladesh,Southern Asia,4.660161018371582,7.9500675201416025,0.5301396846771239,61.959999084472656
1161,2014,Bangladesh,Southern Asia,4.635564804077148,7.997340679168701,0.5770650506019592,62.38000106811523
1163,2016,Bangladesh,Southern Asia,4.556140899658203,8.107524871826174,0.6491169333457947,63.29999923706055
1164,2017,Bangladesh,Southern Asia,4.309771060943604,8.167346954345701,0.7125527858734131,63.79999923706055
1165,2018,Bangladesh,Southern Asia,4.499217033386231,8.220746040344237,0.7055560350418091,64.30000305175781
1169,2011,Iran,Middle East and Northern Africa,4.767507076263428,9.808743476867676,0.5822370648384094,64.13999938964844
1170,2012,Iran,Middle East and Northern Africa,4.6089277267456055,9.71871852874756,0.5995426177978516,64.37999725341797
1171,2013,Iran,Middle East and Northern Africa,5.1395792961120605,9.704015731811523,0.6637067198753357,64.62000274658203
1172,2014,Iran,Middle East and Northern Africa,4.6822242736816415,9.736499786376953,0.6440637707710266,64.86000061035156
1174,2016,Iran,Middle East and Northern Africa,4.652730941772461,9.825400352478027,0.5662811994552612,65.40000152587889
1175,2017,Iran,Middle East and Northern Africa,4.716783046722412,9.85653305053711,0.7142329216003418,65.69999694824219
1176,2018,Iran,Middle East and Northern Africa,4.278117656707764,9.886064529418944,0.673764705657959,66.0
1182,2011,Ukraine,Central and Eastern Europe,5.083132743835449,9.02182388305664,0.8594586849212646,62.5
1183,2012,Ukraine,Central and Eastern Europe,5.030342102050781,9.026679039001463,0.8975734710693359,62.79999923706055
1184,2013,Ukraine,Central and Eastern Europe,4.7108025550842285,9.028688430786133,0.8965104222297668,63.099998474121094
1185,2014,Ukraine,Central and Eastern Europe,4.297329902648927,9.017176628112793,0.8767601847648621,63.4000015258789
1187,2016,Ukraine,Central and Eastern Europe,4.0286903381347665,8.944818496704102,0.8849613666534424,64.0
1188,2017,Ukraine,Central and Eastern Europe,4.3110671043396005,8.973908424377441,0.8583248853683472,64.30000305175781
1189,2018,Ukraine,Central and Eastern Europe,4.661909103393555,9.0120267868042,0.900936722755432,64.59999847412111
1193,2011,Iraq,Middle East and Northern Africa,4.725366115570068,9.49262809753418,0.7507486343383789,59.36000061035156
1194,2012,Iraq,Middle East and Northern Africa,4.65950870513916,9.590554237365724,0.7301182150840759,59.11999893188477
1195,2013,Iraq,Middle East and Northern Africa,4.725017070770264,9.630600929260254,0.7282854318618774,58.88000106811523
1196,2014,Iraq,Middle East and Northern Africa,4.541502475738525,9.604972839355467,0.7251507043838501,58.63999938964844
1198,2016,Iraq,Middle East and Northern Africa,4.412537097930908,9.69536018371582,0.7189567089080809,59.0
1199,2017,Iraq,Middle East and Northern Africa,4.4623990058898935,9.659119606018066,0.6951093673706055,59.599998474121094
1205,2011,South Africa,Sub-Saharan Africa,4.930511474609375,9.402507781982422,0.8577031493186951,51.459999084472656
1206,2012,South Africa,Sub-Saharan Africa,5.133887767791748,9.410440444946287,0.9065951108932496,52.41999816894531
1207,2013,South Africa,Sub-Saharan Africa,3.660727262496948,9.42057991027832,0.8394244909286499,53.38000106811523
1208,2014,South Africa,Sub-Saharan Africa,4.828456401824951,9.42462158203125,0.8811522126197815,54.34000015258789
1210,2016,South Africa,Sub-Saharan Africa,4.769739627838135,9.416272163391113,0.8753897547721863,55.70000076293945
1211,2017,South Africa,Sub-Saharan Africa,4.513655185699463,9.416937828063963,0.8703132867813109,56.099998474121094
1212,2018,South Africa,Sub-Saharan Africa,4.883922100067139,9.411724090576172,0.8413439989089966,56.5
1218,2011,Ghana,Sub-Saharan Africa,5.608199596405028,8.132841110229492,0.7242972254753113,54.47999954223633
1219,2012,Ghana,Sub-Saharan Africa,5.057261943817139,8.197661399841309,0.6851118803024292,54.86000061035156
1220,2013,Ghana,Sub-Saharan Africa,4.965053081512451,8.244687080383299,0.6762892007827759,55.2400016784668
1221,2014,Ghana,Sub-Saharan Africa,3.860351085662842,8.260647773742676,0.6514687538146973,55.61999893188477
1223,2016,Ghana,Sub-Saharan Africa,4.514411449432373,8.289732933044434,0.6473031640052795,56.4000015258789
1224,2017,Ghana,Sub-Saharan Africa,5.481310844421387,8.349396705627441,0.6691110730171204,56.79999923706055
1230,2011,Zimbabwe,Sub-Saharan Africa,4.845641613006592,7.418863773345947,0.8646935224533081,48.11999893188477
1231,2012,Zimbabwe,Sub-Saharan Africa,4.955100536346436,7.534424304962157,0.8964762091636658,49.540000915527344
1232,2013,Zimbabwe,Sub-Saharan Africa,4.690187931060791,7.5651535987854,0.7992738485336304,50.959999084472656
1233,2014,Zimbabwe,Sub-Saharan Africa,4.184450626373291,7.562753200531006,0.7658389806747437,52.38000106811523
1235,2016,Zimbabwe,Sub-Saharan Africa,3.7354001998901367,7.538829326629639,0.7684254050254822,54.4000015258789
1236,2017,Zimbabwe,Sub-Saharan Africa,3.6383001804351807,7.549490928649902,0.7541470527648926,55.0
1237,2018,Zimbabwe,Sub-Saharan Africa,3.6164798736572266,7.553394794464111,0.7753884792327881,55.599998474121094
1241,2014,Liberia,Sub-Saharan Africa,4.5714192390441895,6.690494060516357,0.7083017826080322,53.27999877929688
1243,2016,Liberia,Sub-Saharan Africa,3.3546760082244877,6.624804973602295,0.6426146030426025,54.5
1244,2017,Liberia,Sub-Saharan Africa,4.424490928649902,6.623783588409424,0.6848668456077576,55.29999923706055
1245,2018,Liberia,Sub-Saharan Africa,4.134852886199951,6.630169868469237,0.7267501354217529,56.099998474121094
1251,2011,India,Southern Asia,4.634871482849121,8.441580772399902,0.5525931119918823,57.70000076293945
1252,2012,India,Southern Asia,4.720146656036377,8.482096672058105,0.5105745792388916,58.0
1253,2013,India,Southern Asia,4.427788734436035,8.531806945800781,0.5528263449668884,58.29999923706055
1254,2014,India,Southern Asia,4.424379348754883,8.591399192810059,0.6214666366577148,58.599998474121094
1256,2016,India,Southern Asia,4.1791772842407235,8.71534252166748,0.6135293841362,59.29999923706055
1257,2017,India,Southern Asia,4.046111106872559,8.76821231842041,0.606767475605011,59.70000076293945
1258,2018,India,Southern Asia,3.818068742752075,8.830280303955078,0.6380519866943359,60.099998474121094
1261,2011,Sudan,Sub-Saharan Africa,4.3144564628601065,8.197445869445799,0.8177856206893921,54.27999877929688
1262,2012,Sudan,Sub-Saharan Africa,4.550499439239502,8.318027496337889,0.8125007152557373,54.56000137329102
1263,2014,Sudan,Sub-Saharan Africa,4.138672828674316,8.340058326721191,0.8106155395507812,55.11999893188477
1267,2011,Haiti,Latin America and Caribbean,4.844573974609375,7.353900909423827,0.5670390129089355,36.86000061035156
1268,2012,Haiti,Latin America and Caribbean,4.413475036621094,7.368234157562256,0.7486627101898193,41.41999816894531
1269,2013,Haiti,Latin America and Caribbean,4.621962070465088,7.395941734313965,0.6483508944511414,45.97999954223633
1270,2014,Haiti,Latin America and Caribbean,3.8887784481048575,7.410259246826173,0.55414879322052,50.540000915527344
1272,2016,Haiti,Latin America and Caribbean,3.35230016708374,7.411055088043213,0.5837424397468567,55.29999923706055
1273,2017,Haiti,Latin America and Caribbean,3.823865652084351,7.410451412200928,0.6469849944114685,55.5
1274,2018,Haiti,Latin America and Caribbean,3.6149280071258554,7.416091918945312,0.5379759073257446,55.70000076293945
1276,2011,Congo (Kinshasa),Sub-Saharan Africa,4.5169639587402335,6.525662899017334,0.7439466714859009,50.34000015258789
1277,2012,Congo (Kinshasa),Sub-Saharan Africa,4.639227390289307,6.560744762420653,0.7695459723472595,50.77999877929688
1278,2013,Congo (Kinshasa),Sub-Saharan Africa,4.497477054595947,6.608834743499756,0.8298520445823669,51.22000122070313
1279,2014,Congo (Kinshasa),Sub-Saharan Africa,4.414299964904785,6.666126251220702,0.822286069393158,51.65999984741211
1281,2016,Congo (Kinshasa),Sub-Saharan Africa,4.52193546295166,6.690922260284424,0.8641545176506042,52.5
1282,2017,Congo (Kinshasa),Sub-Saharan Africa,4.311033248901366,6.6947269439697275,0.6696884036064148,52.9000015258789
1288,2011,Nepal,Southern Asia,3.8094446659088135,7.6163268089294425,0.7409793734550476,59.4000015258789
1289,2012,Nepal,Southern Asia,4.233244895935059,7.651288509368896,0.7336023449897766,59.599998474121094
1290,2013,Nepal,Southern Asia,4.604576587677002,7.679690837860107,0.7400989532470703,59.79999923706055
1291,2014,Nepal,Southern Asia,4.975014686584473,7.725852966308594,0.785883367061615,60.0
1293,2016,Nepal,Southern Asia,5.099539756774902,7.739643096923827,0.8370436429977417,61.29999923706055
1294,2017,Nepal,Southern Asia,4.736692428588867,7.800901889801025,0.8163833022117615,62.4000015258789
1295,2018,Nepal,Southern Asia,4.910086631774902,7.8510074615478525,0.7683355212211609,63.5
1296,2012,Ethiopia,Sub-Saharan Africa,4.561168670654297,7.115237236022949,0.6587942838668823,55.20000076293945
1297,2013,Ethiopia,Sub-Saharan Africa,4.444827079772949,7.189737319946289,0.6024816632270813,55.79999923706055
1298,2014,Ethiopia,Sub-Saharan Africa,4.506646633148193,7.261595249176025,0.6404521465301514,56.4000015258789
1300,2016,Ethiopia,Sub-Saharan Africa,4.297848701477052,7.3829288482666025,0.7187187075614929,57.5
1301,2017,Ethiopia,Sub-Saharan Africa,4.1803154945373535,7.45583438873291,0.7335397601127625,58.0
1302,2018,Ethiopia,Sub-Saharan Africa,4.379262447357179,7.524516582489014,0.740154504776001,58.5
1307,2011,Sierra Leone,Sub-Saharan Africa,4.501643657684326,7.127896785736084,0.7815809845924377,44.31999969482422
1308,2013,Sierra Leone,Sub-Saharan Africa,4.514291286468506,7.411629676818848,0.708426833152771,45.15999984741211
1309,2014,Sierra Leone,Sub-Saharan Africa,4.499970436096191,7.433750629425049,0.8685564994812012,45.58000183105469
1311,2016,Sierra Leone,Sub-Saharan Africa,4.732953071594238,7.218076705932617,0.6567234992980957,47.599998474121094
1312,2017,Sierra Leone,Sub-Saharan Africa,4.08956241607666,7.237275123596191,0.6522871255874634,49.20000076293945
1313,2018,Sierra Leone,Sub-Saharan Africa,4.305683135986328,7.26616621017456,0.6496383547782898,50.79999923706055
1318,2011,Mauritania,Sub-Saharan Africa,4.784804344177246,8.123259544372559,0.7502765655517578,54.81999969482422
1319,2012,Mauritania,Sub-Saharan Africa,4.673203945159912,8.149764060974121,0.763332724571228,55.13999938964844
1320,2013,Mauritania,Sub-Saharan Africa,4.199015140533446,8.179065704345701,0.7411558032035828,55.459999084472656
1321,2014,Mauritania,Sub-Saharan Africa,4.482805252075195,8.203957557678223,0.8527779579162598,55.77999877929688
1323,2016,Mauritania,Sub-Saharan Africa,4.47214937210083,8.180959701538086,0.7848268747329712,56.4000015258789
1324,2017,Mauritania,Sub-Saharan Africa,4.678159713745117,8.188031196594237,0.77922523021698,56.70000076293945
1325,2018,Mauritania,Sub-Saharan Africa,4.313615322113037,8.196549415588379,0.8015955090522766,57.0
1331,2011,Kenya,Sub-Saharan Africa,4.405310153961182,7.8465752601623535,0.8463075757026672,56.06000137329102
1332,2012,Kenya,Sub-Saharan Africa,4.547335147857666,7.864265441894531,0.8314101099967957,56.61999893188477
1333,2013,Kenya,Sub-Saharan Africa,3.7953832149505615,7.8947081565856925,0.8248060345649719,57.18000030517578
1334,2014,Kenya,Sub-Saharan Africa,4.904579639434815,7.9205322265625,0.7654364109039307,57.7400016784668
1336,2016,Kenya,Sub-Saharan Africa,4.396127700805663,7.9815735816955575,0.7059215903282166,58.9000015258789
1337,2017,Kenya,Sub-Saharan Africa,4.475654125213623,8.004040718078612,0.7146043181419373,59.5
1338,2018,Kenya,Sub-Saharan Africa,4.655702590942383,8.03267765045166,0.7067198753356934,60.099998474121094
1342,2011,Djibouti,Sub-Saharan Africa,4.3691935539245605,7.903007030487059,0.6329732537269592,54.70000076293945
1348,2011,Armenia,Central and Eastern Europe,4.260491371154785,8.856818199157715,0.7051084637641907,65.36000061035156
1349,2012,Armenia,Central and Eastern Europe,4.319711685180663,8.924141883850098,0.6764464378356934,65.51999664306639
1350,2013,Armenia,Central and Eastern Europe,4.277191162109375,8.952596664428711,0.7232600450515747,65.68000030517578
1351,2014,Armenia,Central and Eastern Europe,4.453083038330078,8.983579635620117,0.7387635111808777,65.83999633789061
1353,2016,Armenia,Central and Eastern Europe,4.325471878051759,9.010698318481444,0.7092183232307434,66.30000305175781
1354,2017,Armenia,Central and Eastern Europe,4.287736415863037,9.081094741821287,0.6979249119758606,66.59999847412111
1355,2018,Armenia,Central and Eastern Europe,5.062448501586914,9.119423866271973,0.8144490122795105,66.90000152587889
1359,2011,Botswana,Sub-Saharan Africa,3.519921064376831,9.53887176513672,0.8600280880928041,53.68000030517578
1360,2012,Botswana,Sub-Saharan Africa,4.835938930511475,9.564126014709473,0.8367431163787842,54.459999084472656
1361,2013,Botswana,Sub-Saharan Africa,4.128298759460448,9.652990341186523,0.8555707931518555,55.2400016784668
1362,2014,Botswana,Sub-Saharan Africa,4.03119707107544,9.674996376037598,0.8594778180122375,56.02000045776367
1364,2016,Botswana,Sub-Saharan Africa,3.498936653137207,9.663145065307617,0.7683027982711792,57.5
1365,2017,Botswana,Sub-Saharan Africa,3.5048811435699463,9.668231964111328,0.7682586312294006,58.20000076293945
1366,2018,Botswana,Sub-Saharan Africa,3.4613656997680664,9.68022632598877,0.7949360013008118,58.9000015258789
